Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,0,170,0,436,0,0,0,0,606,00
BUENOS AIRES,General San Martín,Villa Ballester,6371010,2333,22665,1,7192,32,0,0,347,32570,00
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,0,564,0,930,0,0,0,0,1494,00
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,0,717,0,16,0,0,0,0,733,00
BUENOS AIRES,General San Martín,Villa Coronel Jose M Zapiola,6371010,0,1365,0,1842,0,0,0,0,3207,00
BUENOS AIRES,General San Martín,Villa General Antonio J  De Sucre,6371010,0,569,0,684,0,0,0,0,1253,00
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,0,2955,0,2291,0,0,0,0,5246,00
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,0,1393,0,1923,0,0,0,0,3316,00
BUENOS AIRES,General San Martín,Villa General Juan G Las Heras,6371010,0,617,0,948,0,0,0,0,1565,00
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,0,729,0,1073,0,0,0,0,1802,00
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,0,935,0,2345,0,0,0,382,3662,00
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,0,1075,0,1859,0,0,0,0,2934,00
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,1903,3678,0,643,16,0,0,1333,7573,00
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,0,1177,0,2369,0,0,0,0,3546,00
BUENOS AIRES,General San Martín,Villa Libertad,6371010,0,1220,0,2219,0,0,0,0,3439,00
BUENOS AIRES,General San Martín,Villa Lynch,6371010,283,2191,2,14,2,0,0,0,2492,00
BUENOS AIRES,General San Martín,Villa Maipu,6371010,109,1556,0,2748,0,0,0,545,4958,00
BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010,0,596,0,1096,0,0,0,0,1692,00
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,0,204,0,328,0,0,0,0,532,00
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,6371010,0,161,0,351,32,0,0,0,544,00
BUENOS AIRES,General San Martín,Villa San Andrés,6371010,1112,5854,0,1068,20,0,0,586,8640,00
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010,0,289,0,460,0,0,0,0,749,00
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,0,12,0,0,0,0,0,0,12,00
BUENOS AIRES,General Viamonte,Baigorrita,6385010,562,0,0,0,0,0,0,61,623,00
BUENOS AIRES,General Viamonte,Los Toldos,6385030,262,0,1,4159,0,0,0,57,4479,00
BUENOS AIRES,General Viamonte,Zavalía,6385050,0,0,0,0,0,0,0,27,27,00
BUENOS AIRES,General Villegas,Banderaló,6392010,0,0,0,0,250,1,0,0,251,00
BUENOS AIRES,General Villegas,Cañada Seca,6392020,0,0,0,0,200,0,0,0,200,00
BUENOS AIRES,General Villegas,Coronel Charlone,6392030,317,0,0,60,0,1,0,0,378,00
BUENOS AIRES,General Villegas,Emilio V Bunge,6392040,0,0,0,0,0,1,0,0,1,00
BUENOS AIRES,General Villegas,General Villegas  (Est Villegas),6392050,340,24,0,3388,0,1,0,46,3799,00
BUENOS AIRES,General Villegas,Piedritas,6392080,368,0,0,189,0,1,0,58,616,00
BUENOS AIRES,General Villegas,Santa Regina,6392100,0,75,0,0,0,0,0,0,75,00
BUENOS AIRES,General Villegas,Pichincha,6392070,0,0,0,0,0,1,0,0,1,00
BUENOS AIRES,Guaminí,Casbas,6399020,0,0,1,0,0,0,0,125,126,00
BUENOS AIRES,Guaminí,Guaminí,6399040,0,0,0,75,0,0,0,345,420,00
BUENOS AIRES,Guaminí,Laguna Alsina  (Est Bonifacio),6399050,198,0,0,0,0,0,0,247,445,00
BUENOS AIRES,Guaminí,Arroyo Venado,6399010,0,0,0,0,0,0,0,44,44,00
BUENOS AIRES,Guaminí,Garré,6399030,0,0,0,288,0,0,0,0,288,00
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010,113,0,1,0,0,0,0,810,924,00
BUENOS AIRES,Hurlingham,Hurlingham,6408010,548,15221,57,16573,65,0,0,296,32760,00
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010,122,7225,27,13068,1,0,0,72,20515,00
BUENOS AIRES,Hurlingham,William C Morris,6408010,0,11,0,16,0,0,0,351,378,00
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010,419,26821,122,22279,122,3,0,199,49965,00
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010,0,0,0,0,0,0,0,30,30,00
BUENOS AIRES,Ituzaingó,OTROS,Sin Datos,2,0,0,2,0,0,0,0,4,00
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010,21,8796,9,3253,0,0,0,338,12417,00
BUENOS AIRES,José C Paz,Del Viso,6412010,0,217,0,0,0,0,0,0,217,00
BUENOS AIRES,José C Paz,José C Paz,6412010,2429,28431,84,12224,482,2,0,108,43760,00
BUENOS AIRES,José C Paz,Tortuguitas,6412010,0,1388,0,0,0,0,0,0,1388,00
BUENOS AIRES,Junín,Agustín Roca,6413010,0,0,0,89,0,0,0,215,304,00
BUENOS AIRES,Junín,Agustina,6413020,0,0,0,8,0,0,0,0,8,00
BUENOS AIRES,Junín,Balneario Laguna de Gómez,6413030,0,0,0,0,0,0,0,8,8,00
BUENOS AIRES,Junín,Fortín Tiburcio,6413040,0,0,0,0,0,0,0,69,69,00
BUENOS AIRES,Junín,Junín,6413050,3361,18285,87,3058,89,1,0,8310,33191,00
BUENOS AIRES,Junín,Laplacette,6413060,0,0,0,1,0,0,16,0,17,00
BUENOS AIRES,Junín,Morse,6413070,0,61,0,254,0,0,0,110,425,00
BUENOS AIRES,Junín,Saforcada,6413080,0,0,0,0,1,0,0,75,76,00
BUENOS AIRES,La Costa,Las Toninas,6420010,444,1076,2,61,401,0,0,26,2010,00
BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,6420020,1749,4326,33,8970,891,0,0,1,15970,00
BUENOS AIRES,La Costa,San Clemente del Tuyú,6420030,1684,3140,5,358,0,0,0,40,5227,00
BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,6420040,3600,7654,16,191,18,0,0,201,11680,00
BUENOS AIRES,La Costa,Aguas Verdes,6420030,29,0,0,137,0,0,0,1,167,00
BUENOS AIRES,La Costa,Lucila Del Mar,6420030,153,943,0,1452,173,0,0,1,2722,00
BUENOS AIRES,La Matanza,20 De Junio,6427010,26,682,4,0,0,0,0,1,713,00
BUENOS AIRES,La Matanza,Aldo Bonzi,6427010,3,3154,0,0,1,0,0,1,3159,00
BUENOS AIRES,La Matanza,Ciudad Evita,6427010,351,10138,27,3175,31,0,0,99,13821,00
BUENOS AIRES,La Matanza,Gonzalez Catán,6427010,119,31528,27,15835,33,7,0,1502,49051,00
BUENOS AIRES,La Matanza,Gregorio De Laferrere,6427010,88,26889,15,19628,29,0,0,1451,48100,00
BUENOS AIRES,La Matanza,Isidro Casanova,6427010,191,21818,34,26985,61,0,0,253,49342,00
BUENOS AIRES,La Matanza,La Tablada,6427010,365,15630,2,10,7,0,0,933,16947,00
BUENOS AIRES,La Matanza,Lomas Del Mirador,6427010,637,12926,11,4,13,0,0,65,13656,00
BUENOS AIRES,La Matanza,Rafael Castillo,6427010,34,14297,10,9215,7,0,0,274,23837,00
BUENOS AIRES,La Matanza,Ramos Mejía,6427010,818,37021,80,7809,95,2,0,19,45844,00
BUENOS AIRES,La Matanza,San Justo,6427010,668,24933,101,13387,111,1,0,857,40058,00
BUENOS AIRES,La Matanza,Tapiales,6427010,696,3719,27,7683,14,1,0,1,12141,00
BUENOS AIRES,La Matanza,Villa  Eduardo Madero,6427010,194,16709,50,11900,76,0,0,168,29097,00
BUENOS AIRES,La Matanza,Villa Luzuriaga,6427010,170,17378,1,30,1,0,0,114,17694,00
BUENOS AIRES,La Matanza,Virrey Del Pino,6427010,4526,19962,0,1128,0,0,0,367,25983,00
BUENOS AIRES,La Plata,Abasto,6441030,376,608,0,3174,0,0,0,5,4163,00
BUENOS AIRES,La Plata,Angel Etcheverry,6441030,0,700,0,0,0,0,0,5,705,00
BUENOS AIRES,La Plata,Arturo Segui,6441030,0,183,0,0,0,0,0,0,183,00
BUENOS AIRES,La Plata,Barrio El Peligro,6441030,466,0,0,0,0,0,0,0,466,00
BUENOS AIRES,La Plata,City Bell,6441030,0,12230,0,185,0,0,0,145,12560,00
BUENOS AIRES,La Plata,colonia la plata,6441030,63,0,0,0,0,0,0,0,63,00
BUENOS AIRES,La Plata,Ignacio Correas,6441020,0,0,0,0,2,0,0,46,48,00
BUENOS AIRES,La Plata,Joaquin Gorina,6441030,0,876,0,125,0,0,0,0,1001,00
BUENOS AIRES,La Plata,Jose Hernandez,6441030,0,31,0,0,0,0,0,0,31,00
BUENOS AIRES,La Plata,Jose Melchor Romero,6441030,0,934,0,0,0,0,0,0,934,00
BUENOS AIRES,La Plata,La Cumbre,6441030,0,0,0,0,0,0,0,145,145,00
BUENOS AIRES,La Plata,La Plata,6441030,11819,131591,537,39467,805,9,0,3239,187467,00
BUENOS AIRES,La Plata,Lisandro Olmos,6441030,0,2592,0,0,0,0,0,0,2592,00
BUENOS AIRES,La Plata,Los Hornos,6441030,0,3567,0,254,0,0,0,145,3966,00
BUENOS AIRES,La Plata,Manuel B Gonnet,6441030,0,12238,0,170,0,0,0,0,12408,00
BUENOS AIRES,La Plata,OTROS,Sin Datos,0,22,0,9,0,0,0,0,31,00
BUENOS AIRES,La Plata,Ringuelet,6441030,0,4085,0,89,0,0,0,0,4174,00
BUENOS AIRES,La Plata,Tolosa,6441030,0,13308,0,264,0,0,0,0,13572,00
BUENOS AIRES,La Plata,Villa Elisa,6441030,0,6262,0,150,0,0,0,145,6557,00
BUENOS AIRES,La Plata,Villa Elvira,6441030,0,4556,0,153,0,0,0,1068,5777,00
BUENOS AIRES,La Plata,ruta del sol,6441030,292,0,0,0,0,0,0,0,292,00
BUENOS AIRES,La Plata,El Retiro,6441030,0,0,0,1,0,0,0,0,1,00
BUENOS AIRES,La Plata,Transradio,6441030,0,0,0,0,0,1,0,0,1,00
BUENOS AIRES,La Plata,Arana,6441030,0,0,0,0,0,0,0,129,129,00
BUENOS AIRES,La Plata,Villa Garibaldi,6441030,0,0,0,0,0,0,0,904,904,00
BUENOS AIRES,La Plata,Villa Parque Sicardi,6441030,0,0,0,0,0,0,0,1094,1094,00
BUENOS AIRES,La Plata,Barrio El Carmen Oeste,6441030,0,0,0,0,0,0,0,145,145,00
BUENOS AIRES,La Plata,Barrio Gambier,6441030,0,0,0,0,0,0,0,145,145,00
BUENOS AIRES,La Plata,Villa Montoro,6441030,0,0,0,0,0,0,0,145,145,00
BUENOS AIRES,Lanús,Gerli,6434010,42,6313,14,5985,3,0,0,0,12357,00
BUENOS AIRES,Lanús,Lanús Este,6434010,551,27058,83,26487,82,1,0,115,54377,00
BUENOS AIRES,Lanús,Lanús Oeste,6434010,0,12264,1,14118,0,0,0,364,26747,00
BUENOS AIRES,Lanús,Monte Chingolo,6434010,73,10751,47,16020,71,0,0,0,26962,00
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,6434010,65,14315,19,5137,19,0,0,344,19899,00
BUENOS AIRES,Lanús,Valentín Alsina,6434010,192,7292,79,12001,91,0,0,3,19658,00
BUENOS AIRES,Laprida,Laprida,6448010,0,22,0,2741,0,0,0,0,2763,00
BUENOS AIRES,Laprida,Pueblo Nuevo,6448020,0,0,0,0,0,0,0,8,8,00
BUENOS AIRES,Laprida,Pueblo San Jorge,6448030,0,0,0,0,0,0,0,117,117,00
BUENOS AIRES,Las Flores,Las Flores,6455030,2063,0,0,2286,0,0,0,809,5158,00
BUENOS AIRES,Las Flores,Coronel Boerr,6455010,0,0,0,0,0,0,0,3,3,00
BUENOS AIRES,Las Flores,El Trigo,6455020,0,0,0,1,0,0,0,3,4,00
BUENOS AIRES,Las Flores,Pardo,6455040,0,0,0,0,0,0,0,4,4,00
BUENOS AIRES,Leandro N Alem,Alberdi Viejo,6462010,2,0,0,0,2,0,0,2,6,00
BUENOS AIRES,Leandro N Alem,El Dorado,6462020,0,0,0,11,0,1,0,136,148,00
BUENOS AIRES,Leandro N Alem,Fortín Acha,6462030,0,0,0,0,0,0,0,39,39,00
BUENOS AIRES,Leandro N Alem,Juan Bautista Alberdi  (Est Alberdi),6462040,252,457,0,396,0,0,0,8,1113,00
BUENOS AIRES,Leandro N Alem,Leandro N Alem,6462050,0,201,0,0,0,0,0,55,256,00
BUENOS AIRES,Leandro N Alem,Vedia,6462060,941,0,0,533,45,1,0,1201,2721,00
BUENOS AIRES,Lincoln,Bayauca,6469020,0,0,0,0,1,0,0,25,26,00
BUENOS AIRES,Lincoln,Coronel Martínez de Hoz  (Ap Kilómetro 322),6469050,249,0,0,0,0,0,0,0,249,00
BUENOS AIRES,Lincoln,El Triunfo,6469060,0,0,1,10,0,0,0,0,11,00
BUENOS AIRES,Lincoln,Las Toscas,6469070,330,0,0,0,0,0,0,0,330,00
BUENOS AIRES,Lincoln,Lincoln,6469080,813,8631,39,11,1,0,0,0,9495,00
BUENOS AIRES,Lincoln,Pasteur,6469090,0,0,0,0,0,2,0,468,470,00
BUENOS AIRES,Lincoln,Roberts,6469100,0,0,1,699,0,0,0,0,700,00
BUENOS AIRES,Lincoln,Arenaza,6469010,0,0,0,293,0,0,0,0,293,00
BUENOS AIRES,Lincoln,Carlos Salas,6469040,0,0,0,0,0,0,0,123,123,00
BUENOS AIRES,Lobería,Lobería,6476030,753,0,7,902,15,0,0,716,2393,00
BUENOS AIRES,Lobería,San Manuel,6476050,31,0,0,270,0,1,0,144,446,00
BUENOS AIRES,Lobería,Arenas Verdes,6476010,0,0,0,0,0,0,0,11,11,00
BUENOS AIRES,Lobería,Licenciado Matienzo,6476020,0,0,0,0,0,0,0,1,1,00
BUENOS AIRES,Lobería,Pieres,6476040,0,0,0,0,0,0,0,7,7,00
BUENOS AIRES,Lobería,Tamangueyú,6476060,0,0,0,0,0,0,0,28,28,00
BUENOS AIRES,Lobos,Antonio Carboni,6483010,4,0,1,175,156,0,0,0,336,00
BUENOS AIRES,Lobos,Elvira,6483020,0,0,0,0,0,0,0,92,92,00
BUENOS AIRES,Lobos,Lobos,6483040,730,787,10,6135,0,0,0,0,7662,00
BUENOS AIRES,Lobos,Salvador María,6483050,87,0,0,446,0,0,0,214,747,00
BUENOS AIRES,Lomas De Zamora,Banfield,6490010,302,56858,80,9731,180,1,0,0,67152,00
BUENOS AIRES,Lomas De Zamora,Llavallol,6490010,136,7113,34,7044,36,0,0,1,14364,00
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,6490010,550,35053,112,11600,300,2,0,2332,49949,00
BUENOS AIRES,Lomas De Zamora,Temperley,6490010,39,25314,19,9104,50,2,0,0,34528,00
BUENOS AIRES,Lomas De Zamora,Turdera,6490010,38,2386,21,6294,1,0,0,0,8740,00
BUENOS AIRES,Lomas De Zamora,Villa Centenario,6490010,0,43,0,174,0,0,0,300,517,00
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,6490010,0,165,0,228,0,0,0,666,1059,00
BUENOS AIRES,Luján,Barrio Las Casuarinas,6497060,24,0,0,102,0,0,0,25,151,00
BUENOS AIRES,Luján,Carlos Keen,6497020,0,0,0,0,0,0,0,20,20,00
BUENOS AIRES,Luján,Cortines,6497060,83,0,0,357,0,0,0,41,481,00
BUENOS AIRES,Luján,José María Jáuregui (Est Jáuregui),6497060,487,1001,0,2094,0,0,0,20,3602,00
BUENOS AIRES,Luján,Lezica y Torrezuri,6497060,0,0,0,0,0,0,0,38,38,00
BUENOS AIRES,Luján,Luján,6497060,2440,12829,37,8674,37,1,0,2755,26773,00
BUENOS AIRES,Luján,Olivera,6497070,0,0,0,5,0,0,0,42,47,00
BUENOS AIRES,Luján,Open Door  (Est Dr Domingo Cabred),6497060,306,0,4,0,0,0,0,49,359,00
BUENOS AIRES,Luján,OTROS,Sin Datos,0,0,0,0,0,0,0,42,42,00
BUENOS AIRES,Luján,Torres,6497090,148,0,0,0,0,0,0,21,169,00
BUENOS AIRES,Magdalena,General Mansilla  (Est Bartolomé Bavio),6505020,0,544,0,409,0,0,0,0,953,00
BUENOS AIRES,Magdalena,Magdalena,6505040,708,2980,1,0,0,0,437,3,4129,00
BUENOS AIRES,Magdalena,Vieytes,6505060,0,0,0,28,0,0,0,84,112,00
BUENOS AIRES,Magdalena,Atalaya,6505010,0,0,0,353,0,0,0,0,353,00
BUENOS AIRES,Magdalena,Los Naranjos,6505030,0,0,0,46,0,0,0,0,46,00
BUENOS AIRES,Magdalena,Roberto J Payró,6505050,0,0,0,0,0,0,0,32,32,00
BUENOS AIRES,Maipú,Las Armas,6511010,99,0,0,0,0,0,0,54,153,00
BUENOS AIRES,Maipú,Maipú,6511020,644,0,7,1,1100,0,0,20,1772,00
BUENOS AIRES,Maipú,Santo Domingo,6511030,0,0,0,0,0,1,0,7,8,00
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,6515010,101,0,0,110,0,0,0,0,211,00
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,6515010,3582,6382,0,5342,1,0,0,0,15307,00
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,583,3068,0,1,1,0,0,110,3763,00
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,1069,2992,3,847,3,0,0,1,4915,00
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,6515010,269,6450,23,6166,5,1,0,1,12915,00
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,6515010,0,76,0,1,0,0,0,14,91,00
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,6515010,1620,3116,1,46,4170,0,0,0,8953,00
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,6515010,28,3457,3,2568,5,0,0,22,6083,00
BUENOS AIRES,Mar Chiquita,Coronel Vidal,6518010,3,1508,0,242,0,0,0,165,1918,00
BUENOS AIRES,Mar Chiquita,General Pirán,6518020,0,0,1,712,0,0,0,75,788,00
BUENOS AIRES,Mar Chiquita,La Armonía,6518030,0,0,0,0,0,0,0,106,106,00
BUENOS AIRES,Mar Chiquita,Mar de Cobo,6518050,182,0,1,1142,0,0,0,0,1325,00
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,6518060,2128,0,0,312,0,0,0,800,3240,00
BUENOS AIRES,Mar Chiquita,Playa Dorada,6518020,0,0,0,0,0,0,0,98,98,00
BUENOS AIRES,Mar Chiquita,La Caleta,6518020,0,0,0,0,0,0,0,132,132,00
BUENOS AIRES,Mar Chiquita,Vivoratá,6518070,0,0,0,205,0,0,0,76,281,00
BUENOS AIRES,Marcos Paz,Marcos Paz,6525020,2567,671,11,123,6084,1,0,15,9472,00
BUENOS AIRES,Mercedes,Mercedes,6532020,1214,6309,59,2760,59,3,0,1588,11992,00
BUENOS AIRES,Mercedes,Gowland,6532010,0,0,0,5,0,0,0,101,106,00
BUENOS AIRES,Mercedes,Jorge Born,6532030,0,0,0,0,0,0,0,5,5,00
BUENOS AIRES,Merlo,Libertad,6539010,98,12409,12,14507,11,1,0,1756,28794,00
BUENOS AIRES,Merlo,Mariano Acosta,6539010,4444,6874,0,5279,0,0,0,8,16605,00
BUENOS AIRES,Merlo,Merlo,6539010,426,38112,69,23280,121,0,0,1055,63063,00
BUENOS AIRES,Merlo,OTROS,Sin Datos,0,0,0,1,0,0,0,0,1,00
BUENOS AIRES,Merlo,Pontevedra,6539010,678,3772,2,2,0,0,0,1802,6256,00
BUENOS AIRES,Merlo,San Antonio De Padua,6539010,15,6554,3,6059,4,0,0,460,13095,00
BUENOS AIRES,Monte,San Miguel del Monte  (Est Monte),6547020,487,1919,3,3775,0,0,0,344,6528,00
BUENOS AIRES,Monte,Abbott,6547010,0,0,0,302,0,1,0,18,321,00
BUENOS AIRES,Monte Hermoso,Balneario Sauce Grande,6553010,31,0,0,489,0,0,0,0,520,00
BUENOS AIRES,Monte Hermoso,Monte Hermoso,6553020,369,0,0,4971,0,0,0,0,5340,00
BUENOS AIRES,Moreno,Cuartel V,6560010,0,31,4,631,0,0,0,145,811,00
BUENOS AIRES,Moreno,Francisco Alvarez,6560010,978,4440,10,1146,98,0,0,199,6871,00
BUENOS AIRES,Moreno,La Reja,6560010,61,5062,8,2103,493,1,0,190,7918,00
BUENOS AIRES,Moreno,Moreno,6560010,440,49098,88,18343,268,3,0,719,68959,00
BUENOS AIRES,Moreno,Paso Del Rey,6560010,0,6523,0,1763,0,3,0,100,8389,00
BUENOS AIRES,Moreno,Trujui,6560010,240,3364,14,12338,2,0,0,130,16088,00
BUENOS AIRES,Morón,Castelar,6568010,6,18765,0,11020,12,0,0,100,29903,00
BUENOS AIRES,Morón,El Palomar,6568010,205,9214,4,4372,9,1,0,19,13824,00
BUENOS AIRES,Morón,Haedo,6568010,277,9887,102,13355,107,0,0,33,23761,00
BUENOS AIRES,Morón,Moron,6568010,844,20837,71,24863,88,3,0,14,46720,00
BUENOS AIRES,Morón,Villa Sarmiento,6568010,15,4810,19,4859,0,1,0,91,9795,00
BUENOS AIRES,Navarro,Las Marianas,6574020,0,0,0,0,0,0,0,207,207,00
BUENOS AIRES,Navarro,Navarro,6574030,392,1728,3,1530,0,1,0,252,3906,00
BUENOS AIRES,Navarro,Villa Moll  (Est Moll),6574040,0,0,0,6,0,0,0,168,174,00
BUENOS AIRES,Navarro,José Juan Almeyra,6574010,0,0,0,0,0,0,0,99,99,00
BUENOS AIRES,Necochea,Claraz,6581010,0,0,0,0,0,0,0,105,105,00
BUENOS AIRES,Necochea,Juan N Fernández,6581030,525,0,0,0,0,2,0,113,640,00
BUENOS AIRES,Necochea,Necochea - Quequén,6581040,3257,4293,155,14085,156,1,0,2182,24129,00
BUENOS AIRES,Necochea,Nicanor Olivera  (Est La Dulce),6581050,1,0,2,0,0,0,0,713,716,00
BUENOS AIRES,Necochea,OTROS,Sin Datos,0,0,0,0,0,0,0,16,16,00
BUENOS AIRES,Necochea,Costa Bonita,6581040,0,0,0,0,0,0,0,14,14,00
BUENOS AIRES,Necochea,Energía,6581025,0,0,0,0,0,0,0,13,13,00
BUENOS AIRES,Olavarría,Hinojo,6595060,13,0,0,0,0,1,0,0,14,00
BUENOS AIRES,Olavarría,Olavarría,6595070,3654,18385,6,2080,65,5,0,0,24195,00
BUENOS AIRES,Olavarría,Sierra Chica,6595100,0,505,0,0,0,0,0,0,505,00
BUENOS AIRES,Olavarría,Sierras Bayas,6595110,272,0,1,0,0,0,0,0,273,00
BUENOS AIRES,Olavarría,Villa Alfredo Fortabat,6595120,194,0,0,0,0,0,0,0,194,00
BUENOS AIRES,Olavarría,Colonia Hinojo,6595070,0,0,0,0,0,0,0,1,1,00
BUENOS AIRES,OTROS,OTROS,Sin Datos,7,0,0,0,28954,0,0,0,28961,00
BUENOS AIRES,Patagones,Bahía San Blas,6602010,0,0,1,0,0,0,0,4,5,00
BUENOS AIRES,Patagones,Carmen de Patagones,6602030,1112,0,26,4159,29,1,0,11,5338,00
BUENOS AIRES,Patagones,José B Casas,6602040,0,0,0,0,1,0,0,5,6,00
BUENOS AIRES,Patagones,Juan A Pradere,6602050,0,84,0,0,1,0,0,4,89,00
BUENOS AIRES,Patagones,Stroeder,6602060,0,0,1,452,1,0,0,173,627,00
BUENOS AIRES,Patagones,Villalonga,6602070,117,0,7,749,0,0,0,245,1118,00
BUENOS AIRES,Pehuajó,Chiclana,6609080,0,0,0,0,0,0,0,9,9,00
BUENOS AIRES,Pehuajó,Francisco Madero,6609030,0,0,1,0,0,0,0,3,4,00
BUENOS AIRES,Pehuajó,Juan José Paso,6609040,0,0,0,28,0,0,0,385,413,00
BUENOS AIRES,Pehuajó,Magdala,6609050,0,0,0,0,0,0,0,7,7,00
BUENOS AIRES,Pehuajó,Mones Cazón,6609060,0,0,0,0,0,0,0,3,3,00
BUENOS AIRES,Pehuajó,Pehuajó,6609080,4347,1,68,5,69,0,0,265,4755,00
BUENOS AIRES,Pehuajó,San Esteban,6609020,0,0,0,0,0,0,0,3,3,00
BUENOS AIRES,Pehuajó,Capitán Castro,6609010,0,0,0,0,0,0,0,3,3,00
BUENOS AIRES,Pehuajó,Inocencio Sosa,6609035,0,0,0,0,0,0,0,3,3,00
BUENOS AIRES,Pehuajó,Nueva Plata,6609070,0,0,0,0,0,0,0,3,3,00
BUENOS AIRES,Pehuajó,San Bernardo  (Est Guanaco),6609090,0,0,0,0,0,0,0,3,3,00
BUENOS AIRES,Pellegrini,Pellegrini,6616030,311,797,5,0,0,3,0,32,1148,00
BUENOS AIRES,Pergamino,Acevedo,6623010,115,153,0,0,0,0,0,184,452,00
BUENOS AIRES,Pergamino,Fontezuela,6623020,33,0,0,96,0,0,0,4,133,00
BUENOS AIRES,Pergamino,Guerrico,6623030,0,61,0,0,0,0,0,54,115,00
BUENOS AIRES,Pergamino,Juan A de la Peña,6623040,0,0,0,0,0,0,0,51,51,00
BUENOS AIRES,Pergamino,Juan Anchorena  (Est Urquiza),6623050,71,0,0,217,0,0,0,5,293,00
BUENOS AIRES,Pergamino,La Violeta,6623060,0,0,0,0,0,1,0,0,1,00
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,0,0,0,448,0,0,0,44,492,00
BUENOS AIRES,Pergamino,Mariano H Alfonzo  (Est San Patricio),6623090,0,0,0,0,0,1,0,0,1,00
BUENOS AIRES,Pergamino,Pergamino,6623100,2564,18621,82,800,82,2,0,524,22675,00
BUENOS AIRES,Pergamino,Pinzón,6623110,0,0,0,0,0,0,0,1,1,00
BUENOS AIRES,Pergamino,Rancagua,6623120,109,0,0,102,0,1,0,0,212,00
BUENOS AIRES,Pergamino,Villa San José,6623140,0,0,0,3,0,0,0,0,3,00
BUENOS AIRES,Pila,Casalins,6630010,0,0,0,0,0,0,0,5,5,00
BUENOS AIRES,Pila,Pila,6630020,0,0,1,1,0,0,0,48,50,00
BUENOS AIRES,Pilar,Del Viso,6638040,18509,3181,0,17,1,0,0,553,22261,00
BUENOS AIRES,Pilar,Fátima,6638040,40,52,0,22,0,0,0,2,116,00
BUENOS AIRES,Pilar,La Lonja,6638040,3245,1406,0,19,0,0,0,467,5137,00
BUENOS AIRES,Pilar,Los Cachorros,6638040,0,3002,0,0,0,0,0,0,3002,00
BUENOS AIRES,Pilar,Manzanares,6638040,0,166,0,3,0,0,0,3,172,00
BUENOS AIRES,Pilar,Maquinista F Savio (oeste),6638040,0,0,0,0,0,0,0,54,54,00
BUENOS AIRES,Pilar,OTROS,Sin Datos,0,1,0,5,0,0,0,268,274,00
BUENOS AIRES,Pilar,Pilar,6638040,2977,26119,35,8989,663,4,90,629,39506,00
BUENOS AIRES,Pilar,Presidente Derqui,6638040,1565,5538,0,83,0,0,0,604,7790,00
BUENOS AIRES,Pilar,Santa Teresa,6638040,0,0,0,0,0,2,0,0,2,00
BUENOS AIRES,Pilar,Tortuguitas,6638040,0,0,0,2,0,2,0,3,7,00
BUENOS AIRES,Pilar,Villa Astolfi,6638040,0,1387,0,1,0,0,0,9,1397,00
BUENOS AIRES,Pilar,Villa Rosa,6638040,613,7191,3,197,0,0,360,441,8805,00
BUENOS AIRES,Pilar,Zelaya,6638040,30,6,0,0,2,0,0,5,43,00
BUENOS AIRES,Pilar,Manuel Alberti,6638040,0,1847,0,514,0,0,0,0,2361,00
