Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
BUENOS AIRES,Baradero,Irineo Portela,6070020,1,00,00,0,00,00,0,0,00,0,0,00,00,76,00,0,0,00,0,0,00,0,00,0,0,1,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Baradero,Santa Coloma,6070030,0,00,00,0,00,00,0,0,00,0,0,00,00,53,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Baradero,Villa Alsina  (Est Alsina),6070040,0,00,00,0,00,00,0,0,00,0,0,00,00,153,00,0,0,00,0,13,00,0,00,0,0,92,00,0,00,00,19,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Benito Juárez,Barker,6084010,1,00,00,1,00,00,0,20,00,0,0,00,00,78,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est Juárez),6084020,4,00,00,1,00,00,0,0,00,0,0,00,00,0,00,59,0,00,0,0,00,0,00,428,0,59,00,1,00,00,914,0,00,0,00,0,00,00,00,0,0,00,00,00,00,32,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Benito Juárez,López,6084030,0,00,00,0,00,00,0,0,00,0,0,00,00,12,00,0,0,00,0,0,00,0,00,0,0,9,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est Alfredo Fortabat),6084050,0,00,00,1,00,00,0,50,00,0,43,00,00,24,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Berazategui,Berazategui,6091010,8,00,00,11,00,00,22,26,00,0,2,00,00,6,00,75,34,00,5,33,00,0,00,108,0,693,00,36,00,00,"1,422",0,00,75,00,44,00,00,00,0,245,00,00,00,00,"6,362",00,00,00,00,00,00,00,0,00,00,00,00,"15,084",00,00,00,"3,775",00,00,00,00,00,0,945,00,00,00,00,00,00,00,00,"10,267"
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,0,00,00,11,00,00,3,0,00,0,0,00,00,0,00,2,0,00,0,56,00,0,00,0,0,22,00,0,00,00,2,0,00,0,00,101,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,"11,327",00,00,00,22,00,00,00,00,00,0,6,00,00,00,00,00,00,00,00,"3,343"
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,2,0,00,1,0,00,0,00,7,0,39,00,0,00,00,8,0,00,0,00,0,00,00,00,0,4,00,00,00,00,190,00,00,00,00,00,00,00,0,00,00,00,00,"1,069",00,00,00,404,00,00,00,00,00,0,91,00,00,00,00,00,00,00,00,819
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,0,00,00,0,00,00,0,8,00,0,5,00,00,3,00,0,2,00,"1,968",5,00,0,00,0,0,74,00,0,00,00,17,0,00,0,00,0,00,00,00,0,1,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,15,00,00,00,617,00,00,00,00,00,0,86,00,00,00,00,00,00,00,00,180
BUENOS AIRES,Berazategui,Guillermo E Hudson,6091010,2,00,00,0,00,00,4,1,00,0,1,00,00,2,00,23,0,00,3,7,00,0,00,31,0,256,00,5,00,00,29,0,00,22,00,16,00,00,00,0,80,00,00,00,00,"2,354",00,00,00,00,00,00,00,0,00,00,00,00,"5,785",00,00,00,"1,312",00,00,00,00,00,0,394,00,00,00,00,00,00,00,00,"3,477"
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,0,00,00,0,00,00,10,7,00,0,3,00,00,35,00,77,0,00,0,15,00,0,00,97,0,41,00,1,00,00,318,0,00,1,00,38,00,00,00,0,19,00,00,00,00,2,00,00,00,00,00,00,00,0,00,00,00,00,"2,447",00,00,00,465,00,00,00,00,00,0,72,00,00,00,00,00,00,00,00,"1,605"
BUENOS AIRES,Berazategui,Pereyra,6091010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,4,0,00,0,0,00,0,00,2,0,0,00,1,00,00,3,0,00,1,00,0,00,00,00,0,10,00,00,00,00,310,00,00,00,00,00,00,00,0,00,00,00,00,107,00,00,00,1,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,92
BUENOS AIRES,Berazategui,Plátanos,6091010,3,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,1,1,00,0,00,0,0,59,00,0,00,00,0,0,00,0,00,7,00,00,00,0,4,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,"1,623",00,00,00,591,00,00,00,00,00,0,157,00,00,00,00,00,00,00,00,"1,008"
BUENOS AIRES,Berazategui,Ranelagh,6091010,0,00,00,1,00,00,7,4,00,0,0,00,00,0,00,20,0,00,0,48,00,0,00,2,0,111,00,1,00,00,8,0,00,2,00,41,00,00,00,0,24,00,00,00,00,"5,756",00,00,00,00,00,00,00,0,00,00,00,00,"1,336",00,00,00,669,00,00,00,00,00,0,171,00,00,00,00,00,00,00,00,"1,347"
BUENOS AIRES,Berazategui,Villa España,6091010,0,00,00,1,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,85,00,0,00,00,0,0,00,1,00,1,00,00,00,0,11,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,"1,542",00,00,00,297,00,00,00,00,00,0,75,00,00,00,00,00,00,00,00,927
BUENOS AIRES,Berisso,Barrio El Carmen (Este),6098010,170,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,28,00,0,00,9,0,3,00,0,00,00,115,0,00,0,00,14,00,00,00,0,0,00,00,00,00,20,00,00,00,00,00,00,00,0,00,00,00,00,8,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,15
BUENOS AIRES,Berisso,Berisso,6098010,2,00,00,8,00,00,131,3,00,0,0,00,00,2,00,"1,565",0,00,0,291,00,0,00,"1,351",0,46,00,161,00,00,"1,150",0,00,105,00,29,00,00,00,0,"5,750",00,00,00,00,9,00,00,00,00,00,00,00,0,00,00,00,00,"6,193",00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,"5,402"
BUENOS AIRES,Berisso,Villa Arguello,6098010,172,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,28,00,0,00,8,0,2,00,0,00,00,115,0,00,0,00,14,00,00,00,0,0,00,00,00,00,20,00,00,00,00,00,00,00,0,00,00,00,00,8,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,15
BUENOS AIRES,Berisso,Villa Nueva,6098010,172,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,28,00,0,00,8,0,2,00,0,00,00,115,0,00,0,00,14,00,00,00,0,0,00,00,00,00,20,00,00,00,00,00,00,00,0,00,00,00,00,8,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,15
BUENOS AIRES,Berisso,Villa Progreso,6098010,167,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,28,00,0,00,8,0,2,00,0,00,00,116,0,00,0,00,15,00,00,00,0,0,00,00,00,00,21,00,00,00,00,00,00,00,0,00,00,00,00,9,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,16
BUENOS AIRES,Bolívar,Hale,6105010,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,10,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bolívar,Otros,Sin Datos,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,1,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,1,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bolívar,Paula,6105040,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bolívar,Pirovano,6105050,50,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,45,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est Bolívar),6105060,0,00,00,0,00,00,13,0,00,0,0,00,00,0,00,347,0,00,3,3,00,0,00,403,0,28,00,117,00,00,462,0,00,9,00,3,00,00,00,0,181,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,"3,437",00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,"1,260"
BUENOS AIRES,Bolívar,Urdampilleta,6105070,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,71,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,2,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bragado,Bragado,6112010,0,00,00,0,00,00,15,1,00,0,93,00,00,125,00,141,0,00,0,3,00,0,00,232,0,36,00,127,00,00,293,0,00,3,00,2,00,00,00,0,255,00,00,00,00,8,00,00,00,00,00,00,00,0,00,00,00,00,"2,282",00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,"1,445"
BUENOS AIRES,Bragado,Comodoro Py,6112020,0,00,00,0,00,00,0,0,00,0,0,00,00,154,00,0,0,00,0,44,00,0,00,0,0,22,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,2,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bragado,General O'Brien,6112030,0,00,00,0,00,00,0,0,00,0,321,00,00,0,00,0,83,00,31,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bragado,Irala,6112040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,25,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bragado,Mechita (Est Mecha),6112070,0,00,00,0,00,00,0,0,00,0,0,00,00,10,00,0,0,00,23,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bragado,Olascoaga,6112080,0,00,00,0,00,00,0,0,00,0,0,00,00,21,00,0,0,00,0,6,00,0,00,0,0,3,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,90,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Bragado,Warnes,6112090,0,00,00,0,00,00,0,0,00,0,0,00,00,151,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,3,00,00,0,00,00,7,5,00,0,27,00,00,46,00,311,1,00,149,0,00,0,00,580,0,638,00,0,1120,00,"1,046",0,00,0,00,13,00,00,150,0,1,00,00,00,00,3,00,00,00,00,00,00,00,924,00,00,00,00,124,00,00,00,0,00,00,00,00,00,92,0,00,00,00,00,140,00,00,00,319
BUENOS AIRES,Brandsen,Jeppener,6119070,7,00,00,0,00,00,0,23,00,0,45,00,00,44,00,0,0,00,378,0,00,0,00,69,0,110,00,0,00,00,0,0,00,0,00,1,00,00,00,0,0,00,00,00,00,1,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Campana,Alto Los Cardales,6126010,0,00,00,0,00,00,0,0,00,0,35,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,17
BUENOS AIRES,Campana,Barrio Los Pioneros,6126020,0,00,00,0,00,00,0,0,00,0,40,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Campana,Campana,6126030,285,00,00,1,00,00,0,166,00,0,2,00,00,317,00,0,0,00,6,530,00,0,00,1,0,"1,102",00,237,00,00,171,0,00,11,00,259,00,00,00,0,336,00,00,00,00,38,00,00,00,00,00,00,00,0,00,00,00,00,"11,573",00,00,00,"1,495",00,00,00,00,00,0,366,00,00,00,00,00,00,00,00,"9,993"
BUENOS AIRES,Campana,Chacras Del Río Luján,6126035,0,00,00,0,00,00,0,0,00,0,41,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Campana,Lomas del Río Luján (Est Río Luján),6126040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,3,00,0,00,00,0,0,00,0,00,0,00,00,00,0,1,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,16,00,00,00,00,00,0,2,00,00,00,00,00,00,00,00,17
BUENOS AIRES,Cañuelas,Alejandro Petión,6134010,2,00,00,0,00,00,16,0,00,0,0,00,00,0,00,106,0,00,0,0,00,0,00,36,0,40,00,31,00,00,48,0,00,6,00,0,00,00,00,0,26,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,319,00,00,00,26,00,00,00,00,00,0,24,00,00,00,00,00,00,00,00,287
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,6134030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,48,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Cañuelas,Barrio El Taladro,6134020,0,00,00,0,00,00,0,5,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Cañuelas,Cañuelas,6134030,2,00,00,0,10,00,19,0,00,0,0,00,00,1,00,302,0,00,2,0,00,0,00,310,0,532,00,101,00,00,611,0,00,3,00,"1,431",00,00,00,0,124,00,00,00,00,18,00,00,00,00,00,00,00,0,00,00,00,00,"3,388",00,00,00,24,00,00,00,00,00,0,7,00,00,00,00,00,00,00,00,"2,097"
BUENOS AIRES,Cañuelas,Gobernador Udaondo,6134040,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,20,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Cañuelas,Máximo Paz,6134050,1,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,6,100,00,0,00,0,0,269,00,0,00,00,0,0,00,0,00,1,00,00,00,0,9,00,00,00,00,1,00,00,00,00,00,00,00,0,00,00,00,00,37,00,00,00,861,00,00,00,00,00,0,219,00,00,00,00,00,00,00,00,756
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,0,00,00,2,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,115,00,0,00,0,0,118,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,0,00,00,0,00,00,0,333,00,0,59,00,00,11,00,0,0,00,0,0,00,0,00,4,0,20,00,0,00,00,56,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Cañuelas,Vicente Casares,6134080,0,00,00,0,00,00,7,0,00,0,0,00,00,0,00,55,0,00,0,0,00,0,00,29,0,25,00,0,00,00,136,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,0,00,00,0,00,00,0,0,00,0,0,00,00,90,00,20,0,00,0,0,00,0,00,70,0,328,00,142,00,00,125,0,00,0,00,2,00,00,00,0,276,00,00,00,00,3,00,00,00,00,00,00,00,0,00,00,00,00,"2,832",00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,358
BUENOS AIRES,Capitán Sarmiento,La Luisa,6140020,0,00,00,0,00,00,0,0,00,0,0,00,00,44,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Casares,Cadret,6147020,0,00,00,0,00,00,0,5,00,0,0,00,00,0,00,0,0,00,0,18,00,0,00,19,0,0,00,7,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,0,00,00,1,00,00,5,65,00,0,0,00,00,0,00,157,0,00,0,"1,133",00,0,00,"1,263",0,0,00,509,00,00,765,0,00,0,00,0,00,00,00,0,237,00,00,00,00,2,00,00,00,00,00,00,00,0,00,00,00,00,514,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,692
BUENOS AIRES,Carlos Casares,La Sofía,6147060,0,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,20,00,0,00,19,0,0,00,8,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Casares,Moctezuma,6147080,0,00,00,0,00,00,0,0,00,0,0,00,00,124,00,0,0,00,28,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095,0,00,00,0,00,00,0,1,00,0,0,00,00,0,00,0,0,00,0,17,00,0,00,16,0,0,00,10,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Casares,Smith,6147100,0,00,00,0,00,00,0,0,00,0,0,00,00,172,00,0,0,00,19,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010,1,00,00,0,00,00,0,0,00,0,210,00,00,403,00,6,0,00,9,153,00,0,00,2,0,956,00,0,00,00,8,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Tejedor,Colonia Seré,6154020,0,00,00,0,00,00,0,0,00,0,77,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,4,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Tejedor,Curarú,6154030,0,00,00,0,00,00,0,0,00,0,0,00,00,16,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Tejedor,Timote,6154040,0,00,00,0,00,00,0,0,00,0,61,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est Cuenca),6154050,0,00,00,0,10,00,0,0,00,0,198,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010,0,00,00,0,00,00,3,0,00,0,0,00,00,903,00,46,0,00,0,0,00,0,00,109,0,6,00,0,00,00,232,0,00,0,00,1,00,00,00,0,44,00,00,00,00,2,00,00,00,00,00,00,00,0,00,00,00,00,"1,297",00,00,00,0,00,00,00,00,00,0,0,00,30,00,00,00,00,00,00,322
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,6161020,0,00,00,0,00,00,0,0,00,0,0,00,00,19,00,0,0,00,12,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Carmen de Areco,Tres Sargentos,6161030,0,00,00,0,00,00,0,0,00,0,0,00,00,107,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,0,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Castelli,Castelli,6168010,0,00,00,2,00,00,0,105,00,0,173,00,00,62,00,0,0,00,621,0,00,95,00,21,0,193,00,104,00,00,240,0,00,0,00,0,00,00,00,0,662,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,41,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,8
BUENOS AIRES,Castelli,Centro Guerrero,6168020,0,00,00,0,00,00,0,0,00,0,11,00,00,4,00,0,0,00,19,0,00,0,00,0,0,1,00,0,00,00,5,0,00,0,00,0,00,00,00,0,9,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
BUENOS AIRES,Castelli,Cerro De La Gloria,6168030,0,00,00,0,00,00,0,0,00,0,0,00,00,0,00,0,0,00,0,0,00,0,00,0,0,0,00,0,00,00,0,0,00,0,00,0,00,00,00,0,7,00,00,00,00,0,00,00,00,00,00,00,00,0,00,00,00,00,0,00,00,00,0,00,00,00,00,00,0,0,00,00,00,00,00,00,00,00,0
